108,35-39,ELEMENTARY,9,0
108,40-44,ELEMENTARY,1,2
108,40-44,ELEMENTARY,2,3
108,40-44,ELEMENTARY,3,2
108,40-44,ELEMENTARY,4,4
108,40-44,ELEMENTARY,5,0
108,40-44,ELEMENTARY,6,1
108,40-44,ELEMENTARY,7,0
108,40-44,ELEMENTARY,8,1
108,40-44,ELEMENTARY,9,0
108,45-49,ELEMENTARY,1,2
108,45-49,ELEMENTARY,2,0
108,45-49,ELEMENTARY,3,0
108,45-49,ELEMENTARY,4,0
108,45-49,ELEMENTARY,5,0
108,45-49,ELEMENTARY,6,0
108,45-49,ELEMENTARY,7,0
108,45-49,ELEMENTARY,8,0
108,45-49,ELEMENTARY,9,0
108,ABOVE50,ELEMENTARY,1,0
108,ABOVE50,ELEMENTARY,2,0
108,ABOVE50,ELEMENTARY,3,0
108,ABOVE50,ELEMENTARY,4,0
108,ABOVE50,ELEMENTARY,5,0
108,ABOVE50,ELEMENTARY,6,0
108,ABOVE50,ELEMENTARY,7,0
108,ABOVE50,ELEMENTARY,8,0
108,ABOVE50,ELEMENTARY,9,0
109,BELOW15,TOTAL,1,0
109,BELOW15,TOTAL,2,0
109,BELOW15,TOTAL,3,0
109,BELOW15,TOTAL,4,0
109,BELOW15,TOTAL,5,0
109,BELOW15,TOTAL,6,0
109,BELOW15,TOTAL,7,0
109,BELOW15,TOTAL,8,0
109,BELOW15,TOTAL,9,0
109,15-19,TOTAL,1,64
109,15-19,TOTAL,2,8
109,15-19,TOTAL,3,0
109,15-19,TOTAL,4,0
109,15-19,TOTAL,5,0
109,15-19,TOTAL,6,0
109,15-19,TOTAL,7,0
109,15-19,TOTAL,8,0
109,15-19,TOTAL,9,0
109,20-24,TOTAL,1,433
109,20-24,TOTAL,2,153
109,20-24,TOTAL,3,26
109,20-24,TOTAL,4,1
109,20-24,TOTAL,5,0
109,20-24,TOTAL,6,0
109,20-24,TOTAL,7,0
109,20-24,TOTAL,8,0
109,20-24,TOTAL,9,0
109,25-29,TOTAL,1,1878
109,25-29,TOTAL,2,707
109,25-29,TOTAL,3,116
109,25-29,TOTAL,4,18
109,25-29,TOTAL,5,2
109,25-29,TOTAL,6,0
109,25-29,TOTAL,7,1
109,25-29,TOTAL,8,0
109,25-29,TOTAL,9,0
109,30-34,TOTAL,1,4287
109,30-34,TOTAL,2,2651
109,30-34,TOTAL,3,335
109,30-34,TOTAL,4,46
109,30-34,TOTAL,5,9
109,30-34,TOTAL,6,1
109,30-34,TOTAL,7,1
109,30-34,TOTAL,8,0
109,30-34,TOTAL,9,0
109,35-39,TOTAL,1,2882
109,35-39,TOTAL,2,3042
109,35-39,TOTAL,3,623
109,35-39,TOTAL,4,77
109,35-39,TOTAL,5,20
109,35-39,TOTAL,6,1
109,35-39,TOTAL,7,1
109,35-39,TOTAL,8,0
109,35-39,TOTAL,9,0
109,40-44,TOTAL,1,598
109,40-44,TOTAL,2,697
109,40-44,TOTAL,3,204
109,40-44,TOTAL,4,31
109,40-44,TOTAL,5,10
109,40-44,TOTAL,6,6
109,40-44,TOTAL,7,0
109,40-44,TOTAL,8,0
109,40-44,TOTAL,9,0
109,45-49,TOTAL,1,45
109,45-49,TOTAL,2,35
109,45-49,TOTAL,3,11
109,45-49,TOTAL,4,1
109,45-49,TOTAL,5,0
109,45-49,TOTAL,6,1
109,45-49,TOTAL,7,0
109,45-49,TOTAL,8,0
109,45-49,TOTAL,9,0
109,ABOVE50,TOTAL,1,6
109,ABOVE50,TOTAL,2,0
109,ABOVE50,TOTAL,3,0
109,ABOVE50,TOTAL,4,1
109,ABOVE50,TOTAL,5,0
109,ABOVE50,TOTAL,6,0
109,ABOVE50,TOTAL,7,0
109,ABOVE50,TOTAL,8,0
109,ABOVE50,TOTAL,9,0
109,BELOW15,PHD,1,0
109,BELOW15,PHD,2,0
109,BELOW15,PHD,3,0
